example_id,gold_answer,k0_answer,k0_correct,k0_new_anchor,k10_answer,k10_correct,k10_new_anchor,k1_answer,k1_correct,k1_new_anchor,k2_answer,k2_correct,k2_new_anchor,k3_answer,k3_correct,k3_new_anchor,k4_answer,k4_correct,k4_new_anchor,k5_answer,k5_correct,k5_new_anchor,k6_answer,k6_correct,k6_new_anchor,k7_answer,k7_correct,k7_new_anchor,k8_answer,k8_correct,k8_new_anchor,k9_answer,k9_correct,k9_new_anchor,policy
1023,77,77,True,[],77,True,"[""5""]",77,True,"["" <<""]",77,True,"["" +""]",77,True,"["" they""]",77,True,"["".""]",77,True,"["" eat""]",77,True,"[""1""]",77,True,"[""2""]",77,True,"[""1""]",77,True,"[""2""]",greedy_ig
1023,77,77,True,[],77,True,"["" is""]",77,True,"[""The""]",77,True,"["" number""]",77,True,"["" of""]",77,True,"["" sandwiches""]",77,True,"["" they""]",77,True,"["" eat""]",77,True,"["" in""]",77,True,"["" one""]",77,True,"["" day""]",prefix
1024,300,220,False,[],300,True,"["" is""]",300,True,"[""2""]",300,True,"["" her""]",300,True,"["" cookies""]",300,True,"[""4""]",300,True,"["" total""]",300,True,"[""1""]",300,True,"["",""]",300,True,"["".""]",300,True,"["" =""]",greedy_ig
1024,300,220,False,[],200,False,"[""8""]",220,False,"[""Su""]",320,False,"[""zz""]",300,True,"[""ane""]",220,False,"[""'s""]",300,True,"["" revenue""]",300,True,"["" from""]",300,True,"["" the""]",300,True,"["" cookies""]",300,True,"["" is""]",prefix
1025,30,30,True,[],30,True,"["" hidden""]",30,True,"["">>""]",30,True,"["" was""]",30,True,"[""The""]",30,True,"[""3""]",30,True,"[""0""]",30,True,"[""0""]",30,True,"["" *""]",30,True,"[""-""]",30,True,"["">>""]",greedy_ig
1025,30,30,True,[],30,True,"["" =""]",30,True,"[""The""]",30,True,"["" Smith""]",30,True,"["" twins""]",30,True,"["" found""]",30,True,"["",""]",30,True,"[""3""]",30,True,"[""0""]",30,True,"["" *""]",30,True,"[""2""]",prefix
1026,43200,41600,False,[],10800,False,"[""0""]",14400,False,"[""%""]",60800,False,"["" pounds""]",10800,False,"["" of""]",43200,True,"["" with""]",10800,False,"[""axe""]",10800,False,"[""%""]",10800,False,"["" an""]",10800,False,"[""3""]",10800,False,"[""2""]",greedy_ig
1026,43200,41600,False,[],10800,False,"["" with""]",10800,False,"[""First""]",10800,False,"["" find""]",10800,False,"["" how""]",40800,False,"["" much""]",10800,False,"["" ore""]",10800,False,"["" a""]",43200,True,"["" dwarf""]",10800,False,"["" can""]",10800,False,"["" mine""]",prefix
1027,12,9,False,[],12,True,"["" sandwiches""]",12,True,"["" $<<""]",12,True,"["" $""]",12,True,"["" the""]",12,True,"["" is""]",12,True,"[""2""]",12,True,"["".""]",12,True,"["" sandwich""]",12,True,"["" package""]",12,True,"[""1""]",greedy_ig
1027,12,9,False,[],12,True,"["" /""]",9,False,"[""So""]",12,True,"["" the""]",9,False,"["" price""]",12,True,"["" for""]",9,False,"[""1""]",12,True,"["" sandwich""]",12,True,"["" is""]",12,True,"["" $""]",12,True,"[""3""]",prefix
1028,200,200,True,[],200,True,"[""0""]",200,True,"["">>""]",200,True,"[""*.""]",200,True,"[""0""]",200,True,"[""He""]",200,True,"[""0""]",200,True,"["" has""]",200,True,"[""3""]",200,True,"[""1""]",200,True,"["" pay""]",greedy_ig
1028,200,200,True,[],200,True,"[""1""]",200,True,"[""He""]",200,True,"["" has""]",200,True,"["" to""]",200,True,"["" pay""]",200,True,"[""3""]",200,True,"[""0""]",200,True,"[""0""]",200,True,"[""0""]",200,True,"[""-""]",prefix
1029,34,24,False,[],29,False,"["" balloons""]",34,True,"["" red""]",35,False,"["" which""]",34,True,"[""1""]",34,True,"["".""]",34,True,"["",""]",34,True,"["".""]",29,False,"[""2""]",30,False,"[""5""]",29,False,"[""1""]",greedy_ig
1029,34,24,False,[],22,False,"["" green""]",27,False,"[""Sally""]",27,False,"["" started""]",27,False,"["" out""]",22,False,"["" with""]",27,False,"[""2""]",21,False,"[""5""]",27,False,"["" red""]",27,False,"["",""]",29,False,"[""7""]",prefix
1030,24,72,False,[],20,False,"["" chance""]",40,False,"[""%""]",20,False,"["" whole""]",20,False,"["" that""]",20,False,"[""0""]",20,False,"[""%""]",20,False,"[""0""]",20,False,"["" the""]",20,False,"["" Marcus""]",20,False,"["" the""]",greedy_ig
1030,24,72,False,[],30,False,"["" in""]",40,False,"[""First""]",8,False,"["" find""]",8,False,"["" the""]",24,True,"["" chance""]",40,False,"["" that""]",10,False,"["" the""]",12,False,"["" normal""]",12,False,"["" teacher""]",16,False,"["" comes""]",prefix
1031,5,50,False,[],5,True,"["" =""]",6,False,"["">>""]",6,False,"[""=""]",5,True,"["" +""]",5,True,"[""5""]",5,True,"["" seats""]",5,True,"["" for""]",5,True,"[""9""]",5,True,"["" from""]",5,True,"[""0""]",greedy_ig
1031,5,50,False,[],4,False,"[""0""]",add the number of seats for graduates and faculty to find the total number of seats,False,"[""Add""]",4,False,"["" graduate""]",4,False,"["" and""]",4,False,"["" faculty""]",4,False,"["" seats""]",1250,False,"["" together""]",add graduate and faculty seats together.,False,"["".""]",4,False,"[""9""]",4,False,"[""5""]",prefix
1032,450,450,True,[],450,True,"[""-sized""]",450,True,"["",""]",450,True,"[""0""]",450,True,"["" medium""]",450,True,"[""5""]",450,True,"[""1""]",450,True,"["" beans""]",450,True,"["" bean""]",450,True,"["" medium""]",450,True,"["" then""]",greedy_ig
1032,450,450,True,[],450,True,"["" as""]",450,True,"[""If""]",450,True,"["" Grandpa""]",450,True,"["" can""]",450,True,"["" eat""]",450,True,"["" twice""]",450,True,"["" as""]",450,True,"["" many""]",450,True,"["" medium""]",450,True,"["" beans""]",prefix
1033,2,1,False,[],1,False,"[""2""]",2,True,"["" -""]",1,False,"["" court""]",1,False,"["" hours""]",1,False,"["" gross""]",1,False,"["" $""]",1,False,"["" pay""]",1,False,"[""3""]",1,False,"[""1""]",1,False,"["" expense""]",greedy_ig
1033,2,1,False,[],6,False,"["" the""]",2,True,"[""First""]",2,True,"["" find""]",2,True,"["" Melissa""]",2,True,"[""'s""]",2,True,"["" net""]",6,False,"["" daily""]",6,False,"["" pay""]",6,False,"["" by""]",6,False,"["" subtracting""]",prefix
1034,66,66,True,[],6,False,"[""1""]",66,True,"[""*""]",66,True,"["" spent""]",66,True,"[""+""]",66,True,"[""8""]",6,False,"[""6""]",6,False,"[""6""]",6,False,"[""4""]",6,False,"[""8""]",6,False,"[""Ted""]",greedy_ig
1034,66,66,True,[],134,False,"["" =""]",66,True,"[""Ted""]",134,False,"["" spent""]",36,False,"["" a""]",72,False,"["" total""]",72,False,"["" of""]",66,True,"[""3""]",134,False,"[""*""]",134,False,"[""1""]",134,False,"[""6""]",prefix
1035,35,40,False,[],40,False,"[""2""]",40,False,"["" /""]",40,False,"["",""]",40,False,"[""5""]",40,False,"["" he""]",40,False,"["" is""]",40,False,"["" the""]",40,False,"["" seconds""]",40,False,"["" with""]",40,False,"["" it""]",greedy_ig
1035,35,40,False,[],40,False,"["" and""]",40,False,"[""If""]",40,False,"["" Richard""]",40,False,"[""'s""]",40,False,"["" driveway""]",40,False,"["" is""]",40,False,"[""2""]",40,False,"[""4""]",40,False,"["" feet""]",40,False,"["" long""]",prefix
1036,10,10,True,[],10,True,"["",""]",10,True,"["" <<""]",10,True,"["" Uncle""]",10,True,"[""0""]",10,True,"["" boxes""]",10,True,"[""4""]",10,True,"[""y""]",10,True,"["" =""]",10,True,"[""1""]",10,True,"[""0""]",greedy_ig
1036,10,10,True,[],10,True,"[""*""]",10,True,"[""There""]",10,True,"["" are""]",10,True,"[""2""]",10,True,"["" x""]",10,True,"[""4""]",10,True,"[""0""]",10,True,"["" =""]",10,True,"["" <<""]",10,True,"[""2""]",prefix
1037,10,10,True,[],10,True,"["" $""]",2,False,"["" $<<""]",0,False,"["" is""]",0,False,"["" =""]",1,False,"[""8""]",10,True,"["" kinds""]",10,True,"["" buying""]",10,True,"[""6""]",10,True,"["" x""]",10,True,"["" cheese""]",greedy_ig
1037,10,10,True,[],6,False,"["" is""]",10,True,"[""The""]",10,True,"["" cost""]",10,True,"["" for""]",10,True,"["" buying""]",10,True,"[""2""]",10,True,"["" pounds""]",10,True,"["" of""]",10,True,"["" parmesan""]",10,True,"["" cheese""]",prefix
1038,4,8,False,[],4,True,"[""0""]",8,False,"[""<<""]",4,True,"[""=$""]",4,True,"[""*""]",4,True,"[""5""]",3,False,"["",""]",3,False,"[""0""]",3,False,"[""0""]",3,False,"[""0""]",4,True,"[""0""]",greedy_ig
1038,4,8,False,[],8,False,"[""*""]",8,False,"[""His""]",4,True,"["" salary""]",4,True,"["" increased""]",4,True,"["" to""]",4,True,"[""2""]",4,True,"[""5""]",4,True,"[""0""]",8,False,"[""0""]",3,False,"[""0""]",prefix
1039,160,160,True,[],80,False,"["" width""]",160,True,"["" <<""]",80,False,"["" adding""]",80,False,"["" its""]",80,False,"["" feet""]",80,False,"["" =""]",160,True,"["" piece""]",80,False,"[""Then""]",80,False,"[""1""]",80,False,"["" footage""]",greedy_ig
1039,160,160,True,[],160,True,"["" by""]",160,True,"[""First""]",200,False,"["" find""]",80,False,"["" the""]",160,True,"["" length""]",80,False,"["" of""]",160,True,"["" each""]",80,False,"["" piece""]",160,True,"["" of""]",80,False,"["" fabric""]",prefix
1040,736,736,True,[],790,False,"[""2""]",736,True,"["")*""]",706,False,"[""2""]",730,False,"[""0""]",790,False,"[""9""]",790,False,"[""1""]",790,False,"[""4""]",790,False,"[""5""]",790,False,"[""5""]",790,False,"[""2""]",greedy_ig
1040,736,736,True,[],1736,False,"[""5""]",1736,False,"[""Monday""]",736,True,"["" =""]",1724,False,"["" <<""]",1736,False,"[""4""]",1736,False,"[""2""]",1736,False,"[""5""]",1724,False,"[""=""]",1736,False,"[""4""]",1736,False,"[""2""]",prefix
1041,101,101,True,[],101,True,"["" salad""]",101,True,"[""=""]",101,True,"["" cost""]",101,True,"[""6""]",101,True,"["" the""]",101,True,"["" chicken""]",101,True,"[""5""]",101,True,"[""1""]",101,True,"["".""]",101,True,"[""1""]",greedy_ig
1041,101,101,True,[],101,True,"["" by""]",101,True,"[""Multiply""]",101,True,"["" the""]",101,True,"["" number""]",101,True,"["" of""]",101,True,"["" people""]",101,True,"["" who""]",101,True,"["" want""]",101,True,"["" chicken""]",101,True,"["" salad""]",prefix
1042,3,4,False,[],9,False,"["" the""]",0,False,"["" third""]",7,False,"[""2""]",10,False,"["" on""]",7,False,"[""2""]",9,False,"[""9""]",9,False,"["" the""]",9,False,"["" the""]",9,False,"[""9""]",9,False,"["" $""]",greedy_ig
1042,3,4,False,[],0,False,"["" because""]",3,True,"[""On""]",8,False,"["" the""]",9,False,"["" second""]",8,False,"["" race""]",9,False,"["" he""]",8,False,"["" won""]",9,False,"["" $""]",0,False,"[""1""]",11,False,"[""1""]",prefix
1043,130000,130000,True,[],130000,True,"["" country""]",130000,True,"["" city""]",130000,True,"["" the""]",130000,True,"[""2""]",130000,True,"[""1""]",130000,True,"[""0""]",130000,True,"["" each""]",130000,True,"[""0""]",130000,True,"[""0""]",130000,True,"[""1""]",greedy_ig
1043,130000,130000,True,[],130000,True,"["" all""]",130000,True,"[""Since""]",130000,True,"["" each""]",130000,True,"["" country""]",130000,True,"["" has""]",130000,True,"[""5""]",130000,True,"["" cities""]",130000,True,"["",""]",130000,True,"["" then""]",130000,True,"["" in""]",prefix
1044,1,1,True,[],5,False,"[""5""]",1,True,"["" <<""]",1,True,"["" so""]",1,True,"["" inches""]",1,True,"[""1""]",1,True,"[""5""]",51,False,"[""5""]",5,False,"["" =""]",5,False,"["",""]",5,False,"["",""]",greedy_ig
1044,1,1,True,[],49,False,"["" comparing""]",1,True,"[""First""]",1,True,"["",""]",1,True,"["" we""]",2,False,"["" need""]",9,False,"["" to""]",9,False,"["" be""]",9,False,"["" sure""]",9,False,"["" we""]",9,False,"["" are""]",prefix
1045,420,400,False,[],80,False,"["" the""]",400,False,"["">>""]",400,False,"["".""]",440,False,"[""0""]",400,False,"[""0""]",1000,False,"[""0""]",80,False,"[""0""]",80,False,"[""The""]",80,False,"[""8""]",80,False,"[""=""]",greedy_ig
1045,420,400,False,[],420,True,"["" took""]",420,True,"[""Let""]",420,True,"["" X""]",420,True,"["" be""]",480,False,"["" the""]",420,True,"["" amount""]",480,False,"["" of""]",480,False,"["" what""]",480,False,"["" the""]",480,False,"["" first""]",prefix
1046,189,45,False,[],3,False,"[""There""]",9,False,"["" so""]",27,False,"[""2""]",9,False,"[""####""]",6,False,"["" in""]",2,False,"["" have""]",3,False,"[""1""]",6,False,"[""4""]",6,False,"[""1""]",6,False,"["" are""]",greedy_ig
1046,189,45,False,[],63,False,"[""3""]",9,False,"[""There""]",9,False,"["" are""]",27,False,"[""2""]",63,False,"[""4""]",63,False,"["" hours""]",63,False,"["" in""]",21,False,"["" a""]",63,False,"["" day""]",63,False,"["" so""]",prefix
1047,10,10,True,[],11,False,"["" he""]",10,True,"[""In""]",10,True,"[""B""]",10,True,"["" set""]",10,True,"["" +""]",11,False,"["",""]",10,True,"["".""]",15,False,"[""5""]",15,False,"["" B""]",11,False,"["" retrieved""]",greedy_ig
1047,10,10,True,[],10,True,"["" retrieved""]",8,False,"[""Let""]",10,True,"["" B""]",10,True,"["" be""]",10,True,"["" the""]",10,True,"["" number""]",10,True,"["" of""]",10,True,"["" tennis""]",8,False,"["" balls""]",12,False,"["" Rory""]",prefix
1048,7400,14000,False,[],4200,False,"[""1""]",15800,False,"["" $<<""]",15800,False,"[""-""]",15800,False,"[""iates""]",15800,False,"["" *""]",15800,False,"[""=""]",4200,False,"[""4""]",4200,False,"[""2""]",4200,False,"[""0""]",4200,False,"[""0""]",greedy_ig
1048,7400,14000,False,[],13800,False,"[""2""]",15800,False,"[""The""]",13800,False,"["" price""]",12600,False,"["" of""]",13800,False,"["" the""]",15800,False,"["" car""]",12600,False,"["" dep""]",13800,False,"[""rec""]",12800,False,"[""iates""]",15800,False,"["" of""]",prefix
1049,20,20,True,[],20,True,"["" books""]",20,True,"["" <<""]",20,True,"["" there""]",20,True,"[""5""]",20,True,"["" books""]",20,True,"["" them""]",20,True,"[""1""]",20,True,"[""-""]",20,True,"[""2""]",20,True,"[""0""]",greedy_ig
1049,20,20,True,[],0,False,"["" means""]",20,True,"[""Half""]",20,True,"["" of""]",20,True,"["" the""]",20,True,"["" books""]",20,True,"["" are""]",20,True,"["" in""]",20,True,"["" English""]",20,True,"["",""]",20,True,"["" which""]",prefix
1050,655,655,True,[],655,True,"[""5""]",655,True,"["" <<""]",655,True,"[""Bern""]",655,True,"[""3""]",655,True,"[""5""]",655,True,"[""4""]",655,True,"["" travel""]",655,True,"["" will""]",655,True,"[""-""]",655,True,"[""=""]",greedy_ig
1050,655,655,True,[],655,True,"[""5""]",655,True,"[""3""]",655,True,"[""2""]",655,True,"[""5""]",655,True,"["" *""]",655,True,"[""4""]",655,True,"["" =""]",655,True,"["" <<""]",655,True,"[""3""]",655,True,"[""2""]",prefix
1051,15,15,True,[],15,True,"["" =""]",15,True,"["" are""]",15,True,"["" water""]",15,True,"[""=""]",15,True,"["" so""]",15,True,"[""/""]",15,True,"[""1""]",15,True,"["" cups""]",15,True,"[""6""]",15,True,"[""0""]",greedy_ig
1051,15,15,True,[],15,True,"["" after""]",15,True,"[""She""]",1,False,"["" drinks""]",15,True,"[""8""]",15,True,"["" cups""]",1,False,"["" of""]",15,True,"["" water""]",15,True,"["" a""]",15,True,"["" day""]",15,True,"["" so""]",prefix
1052,110,160,False,[],100,False,"[""1""]",160,False,"["" <<""]",60,False,"["" number""]",110,True,"[""At""]",160,False,"[""=""]",160,False,"[""0""]",160,False,"[""1""]",160,False,"["",""]",100,False,"[""0""]",100,False,"[""2""]",greedy_ig
1052,110,160,False,[],160,False,"[""2""]",170,False,"[""After""]",120,False,"["" the""]",160,False,"["" first""]",170,False,"["" stop""]",170,False,"["",""]",110,True,"[""1""]",110,True,"[""2""]",170,False,"[""0""]",170,False,"[""+""]",prefix
1053,55,55,True,[],55,True,"["" cost""]",55,True,"["" =""]",55,True,"["" so""]",55,True,"["" coupon""]",55,True,"["" =""]",55,True,"["" tank""]",55,True,"["" +""]",55,True,"["" $""]",55,True,"["" they""]",55,True,"[""1""]",greedy_ig
1053,55,55,True,[],55,True,"["" top""]",55,True,"[""The""]",55,True,"["" shorts""]",55,True,"["" were""]",55,True,"["" $""]",55,True,"[""5""]",55,True,"["" more""]",55,True,"["" than""]",55,True,"["" the""]",55,True,"["" tank""]",prefix
1054,2400,1200,False,[],2400,True,"[""Ft""]",2400,True,"["">>""]",2400,True,"["" then""]",2400,True,"[""/""]",2400,True,"[""2""]",2400,True,"[""/""]",2400,True,"[""1""]",2400,True,"["" of""]",2400,True,"[""2""]",2400,True,"["" needs""]",greedy_ig
1054,2400,1200,False,[],440,False,"["" *""]",2400,True,"[""The""]",2400,True,"["" total""]",2400,True,"["" area""]",2400,True,"["" of""]",2400,True,"["" a""]",2400,True,"["" square""]",2400,True,"["" tile""]",2440,False,"["" is""]",240,False,"["" length""]",prefix
1055,2304,2592,False,[],304,False,"["" expensive""]",2304,True,"[""<<""]",2304,True,"[""*""]",2304,True,"["" than""]",2304,True,"[""*.""]",230,False,"[""3""]",2304,True,"[""4""]",2304,True,"[""0""]",2304,True,"[""2""]",2304,True,"["">>""]",greedy_ig
1055,2304,2592,False,[],2304,True,"[""<<""]",2112,False,"[""The""]",2592,False,"["" insurance""]",2092,False,"["" is""]",2352,False,"[""1""]",1992,False,"[""2""]",1152,False,"[""0""]",2304,True,"[""*.""]",1904,False,"[""6""]",1304,False,"[""=$""]",prefix
1056,156,52,False,[],156,True,"["" sets""]",260,False,"["" and""]",216,False,"["" loads""]",156,True,"[""2""]",156,True,"["" a""]",156,True,"["" does""]",156,True,"["" and""]",156,True,"[""5""]",156,True,"["" he""]",156,True,"["" sheets""]",greedy_ig
1056,156,52,False,[],26,False,"["" each""]",60,False,"[""He""]",56,False,"["" has""]",26,False,"["" to""]",60,False,"["" wash""]",52,False,"[""4""]",52,False,"["" twin""]",52,False,"["" size""]",24,False,"["" sheet""]",52,False,"["" sets""]",prefix
1057,24,24,True,[],24,True,"[""4""]",24,True,"["">>""]",24,True,"["" x""]",24,True,"["">>""]",24,True,"["" watch""]",24,True,"[""*""]",24,True,"[""4""]",24,True,"[""4""]",24,True,"[""4""]",24,True,"["".""]",greedy_ig
1057,24,24,True,[],24,True,"[""2""]",24,True,"[""They""]",24,True,"["" watch""]",24,True,"[""4""]",24,True,"["" /""]",24,True,"[""2""]",24,True,"["" =""]",24,True,"["" <<""]",24,True,"[""4""]",24,True,"[""/""]",prefix
1058,250,250,True,[],250,True,"[""0""]",250,True,"[""Therefore""]",250,True,"[""5""]",250,True,"[""2""]",250,True,"[""0""]",250,True,"[""0""]",250,True,"[""5""]",250,True,"["".""]",250,True,"[""0""]",250,True,"["" Leo""]",greedy_ig
1058,250,250,True,[],250,True,"[""5""]",250,True,"[""Last""]",250,True,"["" year""]",250,True,"["",""]",250,True,"["" Leo""]",250,True,"["" had""]",250,True,"[""1""]",350,False,"[""0""]",250,True,"[""0""]",250,True,"["" +""]",prefix
1059,2,2,True,[],2,True,"["",""]",2,True,"["">>""]",2,True,"[""3""]",2,True,"["">>""]",2,True,"["" consume""]",2,True,"["" they""]",2,True,"[""####""]",2,True,"["" of""]",2,True,"[""=""]",2,True,"["" for""]",greedy_ig
1059,2,2,True,[],6,False,"["" x""]",2,True,"[""The""]",6,False,"[""3""]",6,False,"["" cats""]",6,False,"["" consume""]",6,False,"[""6""]",6,False,"[""0""]",6,False,"["" grams""]",6,False,"[""/c""]",6,False,"[""at""]",prefix
1060,31,31,True,[],33,False,"[""*""]",31,True,"["">>""]",31,True,"[""1""]",31,True,"[""0""]",31,True,"["" =""]",31,True,"["" <<""]",33,False,"[""3""]",33,False,"[""2""]",33,False,"[""1""]",33,False,"[""1""]",greedy_ig
1060,31,31,True,[],31,True,"[""0""]",64,False,"[""Jake""]",64,False,"["" ate""]",64,False,"[""1""]",64,False,"[""0""]",64,False,"[""-""]",64,False,"[""3""]",64,False,"["" =""]",31,True,"["" <<""]",31,True,"[""1""]",prefix
1061,58,58,True,[],58,True,"[""Let""]",48,False,"[""B""]",58,True,"[""2""]",58,True,"[""1""]",58,True,"["" took""]",58,True,"[""8""]",58,True,"[""4""]",58,True,"[""####""]",58,True,"[""D""]",58,True,"[""5""]",greedy_ig
1061,58,58,True,[],58,True,"[""etsy""]",53,False,"[""Let""]",58,True,"["" D""]",57,False,"["" =""]",57,False,"["" Donovan""]",57,False,"[""'s""]",58,True,"["" time""]",58,True,"["" in""]",58,True,"["" minutes""]",58,True,"[""B""]",prefix
1062,482,482,True,[],682,False,"[""0""]",482,True,"["" cost""]",482,True,"["":""]",482,True,"["" *""]",482,True,"[""0""]",482,True,"[""0""]",482,True,"[""0""]",482,True,"[""0""]",682,False,"[""6""]",682,False,"[""1""]",greedy_ig
1062,482,482,True,[],482,True,"["":""]",482,True,"[""First""]",482,True,"["" find""]",482,True,"["" the""]",482,True,"["" length""]",482,True,"["" of""]",482,True,"["" the""]",482,True,"["" visit""]",432,False,"["" in""]",482,True,"["" hours""]",prefix
1063,320,320,True,[],320,True,"["" he""]",320,True,"[""<<""]",320,True,"[""*""]",320,True,"[""*.""]",320,True,"[""'t""]",320,True,"[""0""]",320,True,"["" respond""]",320,True,"[""3""]",320,True,"["" he""]",320,True,"["" he""]",greedy_ig
1063,320,320,True,[],320,True,"[""0""]",320,True,"[""He""]",320,True,"["" gets""]",320,True,"[""8""]",320,True,"[""0""]",320,True,"[""*.""]",320,True,"[""2""]",320,True,"[""=""]",320,True,"[""<<""]",320,True,"[""8""]",prefix
1064,247,245,False,[],17,False,"[""7""]",247,True,"["" classes""]",247,True,"[""4""]",247,True,"["" classes""]",247,True,"["" classes""]",343,False,"[""2""]",343,False,"[""3""]",343,False,"[""On""]",343,False,"["",""]",243,False,"["" the""]",greedy_ig
1064,247,245,False,[],247,True,"["" <<""]",247,True,"[""On""]",253,False,"["" Tuesday""]",253,False,"["",""]",247,True,"[""3""]",247,True,"[""2""]",199,False,"["" classes""]",247,True,"["" x""]",247,True,"[""2""]",247,True,"["" =""]",prefix
1065,95,95,True,[],95,True,"[""0""]",95,True,"["">>""]",95,True,"[""=""]",95,True,"[""1""]",95,True,"[""0""]",95,True,"[""3""]",95,True,"["" <<""]",95,True,"[""0""]",95,True,"[""8""]",95,True,"[""3""]",greedy_ig
1065,95,95,True,[],95,True,"[""0""]",95,True,"[""1""]",95,True,"[""0""]",95,True,"[""0""]",95,True,"[""+""]",95,True,"[""1""]",95,True,"[""0""]",95,True,"[""0""]",95,True,"[""+""]",95,True,"[""1""]",prefix
1066,14,14,True,[],8,False,"[""0""]",48,False,"["" left""]",8,False,"["" <<""]",8,False,"["" pizzas""]",8,False,"[""7""]",8,False,"[""2""]",8,False,"["" the""]",8,False,"["" g""]",8,False,"[""2""]",8,False,"["" pizzas""]",greedy_ig
1066,14,14,True,[],18,False,"["" g""]",18,False,"[""First""]",20,False,"["" find""]",14,True,"["" the""]",20,False,"["" percentage""]",14,True,"["" of""]",14,True,"["" pizzas""]",30,False,"["" left""]",18,False,"["" from""]",38,False,"["" the""]",prefix
1067,245,2450,False,[],80,False,"["".""]",145,False,"["" $<<""]",55,False,"[""Then""]",140,False,"["":""]",140,False,"[""5""]",56,False,"["" big""]",245,True,"[""0""]",300,False,"["" cost""]",305,False,"["".""]",75,False,"[""4""]",greedy_ig
1067,245,2450,False,[],5600,False,"["":""]",1250,False,"[""First""]",5600,False,"["" find""]",6000,False,"["" the""]",2450,False,"["" total""]",6.50,False,"["" cost""]",5600,False,"["" of""]",5500,False,"["" the""]",1450,False,"["" small""]",6.50,False,"["" coupons""]",prefix
1068,24,24,True,[],24,True,"[""0""]",24,True,"[""Finally""]",24,True,"["" sandwich""]",24,True,"[""ball""]",24,True,"["" a""]",24,True,"[""3""]",24,True,"[""6""]",24,True,"["" more""]",24,True,"["" sandwiches""]",24,True,"["" of""]",greedy_ig
1068,24,24,True,[],36,False,"[""1""]",32,False,"[""3""]",24,True,"["" less""]",16,False,"["" than""]",24,True,"["" ten""]",24,True,"["" meat""]",36,False,"[""ball""]",16,False,"["" sub""]",40,False,"["" sandwiches""]",24,True,"["" is""]",prefix
1069,300,300,True,[],350,False,"["" delivery""]",300,True,"[""Out""]",350,False,"["" and""]",350,False,"["".""]",350,False,"[""0""]",350,False,"["" trucks""]",350,False,"[""2""]",400,False,"[""5""]",350,False,"["",""]",350,False,"[""4""]",greedy_ig
1069,300,300,True,[],350,False,"["",""]",300,True,"[""If""]",350,False,"["" there""]",350,False,"["" were""]",350,False,"[""2""]",300,True,"[""0""]",350,False,"["" trucks""]",350,False,"["" dispatched""]",350,False,"["" for""]",350,False,"["" delivery""]",prefix
1070,18,12,False,[],12,False,"["" butter""]",12,False,"["" off""]",12,False,"["" =""]",12,False,"["" of""]",12,False,"["" butter""]",12,False,"[""1""]",12,False,"["" one""]",12,False,"[""6""]",12,False,"["" get""]",12,False,"[""5""]",greedy_ig
1070,18,12,False,[],12,False,"[""ants""]",12,False,"[""1""]",12,False,"["" pound""]",12,False,"["" of""]",12,False,"["" butter""]",12,False,"["" makes""]",12,False,"[""1""]",12,False,"["" dozen""]",12,False,"["" cro""]",12,False,"[""iss""]",prefix
1071,251,191,False,[],271,False,"[""la""]",151,False,"["" <<""]",171,False,"["" =""]",251,True,"[""2""]",371,False,"[""-""]",371,False,"[""1""]",371,False,"[""1""]",201,False,"[""2""]",201,False,"[""2""]",201,False,"["" =""]",greedy_ig
1071,251,191,False,[],271,False,"["" class""]",191,False,"[""Kay""]",271,False,"[""la""]",141,False,"["" invited""]",191,False,"[""2""]",191,False,"[""5""]",251,True,"["" classmates""]",271,False,"["" +""]",271,False,"[""7""]",271,False,"["" dance""]",prefix
1072,85,95,False,[],85,True,"[""6""]",85,True,"[""5""]",85,True,"[""0""]",85,True,"["" $""]",85,True,"["" $""]",85,True,"[""8""]",85,True,"["" $""]",85,True,"[""M""]",85,True,"[""aggie""]",85,True,"[""4""]",greedy_ig
1072,85,95,False,[],85,True,"["" $<<""]",95,False,"[""M""]",80,False,"[""aggie""]",85,True,"["" spent""]",35,False,"["" $""]",35,False,"[""6""]",35,False,"[""0""]",35,False,"[""/""]",35,False,"[""4""]",35,False,"["" =""]",prefix
1073,21,21,True,[],21,True,"["" bananas""]",21,True,"[""The""]",21,True,"["" monkey""]",21,True,"[""4""]",21,True,"[""4""]",24,False,"[""2""]",24,False,"["" of""]",24,False,"[""/""]",21,True,"["" -""]",21,True,"["" total""]",greedy_ig
1073,21,21,True,[],9,False,"["" of""]",21,True,"[""Each""]",61,False,"["" day""]",41,False,"["",""]",61,False,"["" the""]",21,True,"["" three""]",9,False,"["" monkeys""]",9,False,"["" eat""]",24,False,"["" a""]",21,True,"["" total""]",prefix
1074,750,750,True,[],750,True,"[""T""]",750,True,"["">>""]",750,True,"[""2""]",750,True,"[""/""]",750,True,"[""5""]",750,True,"["" did""]",750,True,"[""eddy""]",750,True,"["".""]",750,True,"[""=""]",750,True,"[""2""]",greedy_ig
1074,750,750,True,[],750,True,"[""0""]",750,True,"[""T""]",750,True,"[""eddy""]",750,True,"["" did""]",750,True,"[""1""]",750,True,"[""/""]",750,True,"[""2""]",750,True,"["" *""]",750,True,"[""5""]",750,True,"[""0""]",prefix
